Hour,Temperature/K
100.0,298.65999999999997
101.0,298.65999999999997
102.0,298.65999999999997
103.0,298.65999999999997
104.0,298.65999999999997
105.0,298.65999999999997
106.0,298.65999999999997
107.0,298.65999999999997
108.0,298.65999999999997
109.0,298.65999999999997
110.0,298.65999999999997
111.0,298.65999999999997
112.0,298.65999999999997
113.0,298.65999999999997
114.0,298.65999999999997
115.0,298.65999999999997
116.0,298.65999999999997
117.0,298.65999999999997
118.0,298.65999999999997
119.0,298.65999999999997
120.0,299.14
121.0,299.14
122.0,299.14
123.0,299.14
124.0,299.14
125.0,299.14
126.0,299.14
127.0,299.14
128.0,299.14
129.0,299.14
130.0,299.14
131.0,299.14
132.0,299.14
133.0,299.14
134.0,299.14
135.0,299.14
136.0,299.14
137.0,299.14
138.0,299.14
139.0,299.14
140.0,299.14
141.0,299.14
142.0,299.14
143.0,299.14
144.0,299.12
145.0,299.12
146.0,299.12
147.0,299.12
148.0,299.12
149.0,299.12
150.0,299.12
151.0,299.12
152.0,299.12
153.0,299.12
154.0,299.12
155.0,299.12
156.0,299.12
157.0,299.12
158.0,299.12
159.0,299.12
160.0,299.12
161.0,299.12
162.0,299.12
163.0,299.12
164.0,299.12
165.0,299.12
166.0,299.12
167.0,299.12
168.0,299.34999999999997
169.0,299.34999999999997
170.0,299.34999999999997
171.0,299.34999999999997
172.0,299.34999999999997
173.0,299.34999999999997
174.0,299.34999999999997
175.0,299.34999999999997
176.0,299.34999999999997
177.0,299.34999999999997
178.0,299.34999999999997
179.0,299.34999999999997
180.0,299.34999999999997
181.0,299.34999999999997
182.0,299.34999999999997
183.0,299.34999999999997
184.0,299.34999999999997
185.0,299.34999999999997
186.0,299.34999999999997
187.0,299.34999999999997
188.0,299.34999999999997
189.0,299.34999999999997
190.0,299.34999999999997
191.0,299.34999999999997
192.0,299.21
193.0,299.21
194.0,299.21
195.0,299.21
196.0,299.21
197.0,299.21
198.0,299.21
199.0,299.21
200.0,299.21
201.0,299.21
202.0,299.21
203.0,299.21
204.0,299.21
205.0,299.21
206.0,299.21
207.0,299.21
208.0,299.21
209.0,299.21
210.0,299.21
211.0,299.21
212.0,299.21
213.0,299.21
214.0,299.21
215.0,299.21
216.0,299.21
217.0,299.21
218.0,299.21
219.0,299.21
220.0,299.21
221.0,299.21
222.0,299.21
223.0,299.21
224.0,299.21
225.0,299.21
226.0,299.21
227.0,299.21
228.0,299.21
229.0,299.21
230.0,299.21
231.0,299.21
232.0,299.21
233.0,299.21
234.0,299.21
235.0,299.21
236.0,299.21
237.0,299.21
238.0,299.21
239.0,299.21
240.0,299.59
241.0,299.59
242.0,299.59
243.0,299.59
244.0,299.59
245.0,299.59
246.0,299.59
247.0,299.59
248.0,299.59
249.0,299.59
250.0,299.59
251.0,299.59
252.0,299.59
253.0,299.59
254.0,299.59
255.0,299.59
256.0,299.59
257.0,299.59
258.0,299.59
259.0,299.59
260.0,299.59
261.0,299.59
262.0,299.59
263.0,299.59
264.0,299.73999999999995
265.0,299.73999999999995
266.0,299.73999999999995
267.0,299.73999999999995
268.0,299.73999999999995
269.0,299.73999999999995
270.0,299.73999999999995
271.0,299.73999999999995
272.0,299.73999999999995
273.0,299.73999999999995
274.0,299.73999999999995
275.0,299.73999999999995
276.0,299.73999999999995
277.0,299.73999999999995
278.0,299.73999999999995
279.0,299.73999999999995
280.0,299.73999999999995
281.0,299.73999999999995
282.0,299.73999999999995
283.0,299.73999999999995
284.0,299.73999999999995
285.0,299.73999999999995
286.0,299.73999999999995
287.0,299.73999999999995
288.0,299.59999999999997
289.0,299.59999999999997
290.0,299.59999999999997
291.0,299.59999999999997
292.0,299.59999999999997
293.0,299.59999999999997
294.0,299.59999999999997
295.0,299.59999999999997
296.0,299.59999999999997
297.0,299.59999999999997
298.0,299.59999999999997
299.0,299.59999999999997
300.0,299.59999999999997
301.0,299.59999999999997
302.0,299.59999999999997
303.0,299.59999999999997
304.0,299.59999999999997
305.0,299.59999999999997
306.0,299.59999999999997
307.0,299.59999999999997
308.0,299.59999999999997
309.0,299.59999999999997
310.0,299.59999999999997
311.0,299.59999999999997
312.0,299.35999999999996
313.0,299.35999999999996
314.0,299.35999999999996
315.0,299.35999999999996
316.0,299.35999999999996
317.0,299.35999999999996
318.0,299.35999999999996
319.0,299.35999999999996
320.0,299.35999999999996
321.0,299.35999999999996
322.0,299.35999999999996
323.0,299.35999999999996
324.0,299.35999999999996
325.0,299.35999999999996
326.0,299.35999999999996
327.0,299.35999999999996
328.0,299.35999999999996
329.0,299.35999999999996
330.0,299.35999999999996
331.0,299.35999999999996
332.0,299.35999999999996
333.0,299.35999999999996
334.0,299.35999999999996
335.0,299.35999999999996
336.0,299.19
337.0,299.19
338.0,299.19
339.0,299.19
340.0,299.19
341.0,299.19
342.0,299.19
343.0,299.19
344.0,299.19
345.0,299.19
346.0,299.19
347.0,299.19
348.0,299.19
349.0,299.19
350.0,299.19
351.0,299.19
352.0,299.19
353.0,299.19
354.0,299.19
355.0,299.19
356.0,299.19
357.0,299.19
358.0,299.19
359.0,299.19
360.0,299.01
361.0,299.01
362.0,299.01
363.0,299.01
364.0,299.01
365.0,299.01
366.0,299.01
367.0,299.01
368.0,299.01
369.0,299.01
370.0,299.01
371.0,299.01
372.0,299.01
373.0,299.01
374.0,299.01
375.0,299.01
376.0,299.01
377.0,299.01
378.0,299.01
379.0,299.01
380.0,299.01
381.0,299.01
382.0,299.01
383.0,299.01
384.0,298.79999999999995
385.0,298.79999999999995
386.0,298.79999999999995
387.0,298.79999999999995
388.0,298.79999999999995
389.0,298.79999999999995
390.0,298.79999999999995
391.0,298.79999999999995
392.0,298.79999999999995
393.0,298.79999999999995
394.0,298.79999999999995
395.0,298.79999999999995
396.0,298.79999999999995
397.0,298.79999999999995
398.0,298.79999999999995
399.0,298.79999999999995
400.0,298.79999999999995
401.0,298.79999999999995
402.0,298.79999999999995
403.0,298.79999999999995
404.0,298.79999999999995
405.0,298.79999999999995
406.0,298.79999999999995
407.0,298.79999999999995
408.0,298.95
409.0,298.95
410.0,298.95
411.0,298.95
412.0,298.95
413.0,298.95
414.0,298.95
415.0,298.95
416.0,298.95
417.0,298.95
418.0,298.95
419.0,298.95
420.0,298.95
421.0,298.95
422.0,298.95
423.0,298.95
424.0,298.95
425.0,298.95
426.0,298.95
427.0,298.95
428.0,298.95
429.0,298.95
430.0,298.95
431.0,298.95
432.0,299.28
433.0,299.28
434.0,299.28
435.0,299.28
436.0,299.28
437.0,299.28
438.0,299.28
439.0,299.28
440.0,299.28
441.0,299.28
442.0,299.28
443.0,299.28
444.0,299.28
445.0,299.28
446.0,299.28
447.0,299.28
448.0,299.28
449.0,299.28
450.0,299.28
451.0,299.28
452.0,299.28
453.0,299.28
454.0,299.28
455.0,299.28
456.0,299.38
457.0,299.38
458.0,299.38
459.0,299.38
460.0,299.38
461.0,299.38
462.0,299.38
463.0,299.38
464.0,299.38
465.0,299.38
466.0,299.38
467.0,299.38
468.0,299.38
469.0,299.38
470.0,299.38
471.0,299.38
472.0,299.38
473.0,299.38
474.0,299.38
475.0,299.38
476.0,299.38
477.0,299.38
478.0,299.38
479.0,299.38
480.0,299.58
481.0,299.58
482.0,299.58
483.0,299.58
484.0,299.58
485.0,299.58
486.0,299.58
487.0,299.58
488.0,299.58
489.0,299.58
490.0,299.58
491.0,299.58
492.0,299.58
493.0,299.58
494.0,299.58
495.0,299.58
496.0,299.58
497.0,299.58
498.0,299.58
499.0,299.58
500.0,299.58
501.0,299.58
502.0,299.58
503.0,299.58
504.0,299.48999999999995
505.0,299.48999999999995
506.0,299.48999999999995
507.0,299.48999999999995
508.0,299.48999999999995
509.0,299.48999999999995
510.0,299.48999999999995
511.0,299.48999999999995
512.0,299.48999999999995
513.0,299.48999999999995
514.0,299.48999999999995
515.0,299.48999999999995
516.0,299.48999999999995
517.0,299.48999999999995
518.0,299.48999999999995
519.0,299.48999999999995
520.0,299.48999999999995
521.0,299.48999999999995
522.0,299.48999999999995
523.0,299.48999999999995
524.0,299.48999999999995
525.0,299.48999999999995
526.0,299.48999999999995
527.0,299.48999999999995
528.0,299.76
529.0,299.76
530.0,299.76
531.0,299.76
532.0,299.76
533.0,299.76
534.0,299.76
535.0,299.76
536.0,299.76
537.0,299.76
538.0,299.76
539.0,299.76
540.0,299.76
541.0,299.76
542.0,299.76
543.0,299.76
544.0,299.76
545.0,299.76
546.0,299.76
547.0,299.76
548.0,299.76
549.0,299.76
550.0,299.76
551.0,299.76
552.0,298.89
553.0,298.89
554.0,298.89
555.0,298.89
556.0,298.89
557.0,298.89
558.0,298.89
559.0,298.89
560.0,298.89
561.0,298.89
562.0,298.89
563.0,298.89
564.0,298.89
565.0,298.89
566.0,298.89
567.0,298.89
568.0,298.89
569.0,298.89
570.0,298.89
571.0,298.89
572.0,298.89
573.0,298.89
574.0,298.89
575.0,298.89
576.0,297.77
577.0,297.77
578.0,297.77
579.0,297.77
580.0,297.77
581.0,297.77
582.0,297.77
583.0,297.77
584.0,297.77
585.0,297.77
586.0,297.77
587.0,297.77
588.0,297.77
589.0,297.77
590.0,297.77
591.0,297.77
592.0,297.77
593.0,297.77
594.0,297.77
595.0,297.77
596.0,297.77
597.0,297.77
598.0,297.77
599.0,297.77
600.0,297.91999999999996
601.0,297.91999999999996
602.0,297.91999999999996
603.0,297.91999999999996
604.0,297.91999999999996
605.0,297.91999999999996
606.0,297.91999999999996
607.0,297.91999999999996
608.0,297.91999999999996
609.0,297.91999999999996
610.0,297.91999999999996
611.0,297.91999999999996
612.0,297.91999999999996
613.0,297.91999999999996
614.0,297.91999999999996
615.0,297.91999999999996
616.0,297.91999999999996
617.0,297.91999999999996
618.0,297.91999999999996
619.0,297.91999999999996
620.0,297.91999999999996
621.0,297.91999999999996
622.0,297.91999999999996
623.0,297.91999999999996
624.0,298.62
625.0,298.62
626.0,298.62
627.0,298.62
628.0,298.62
629.0,298.62
630.0,298.62
631.0,298.62
632.0,298.62
633.0,298.62
634.0,298.62
635.0,298.62
636.0,298.62
637.0,298.62
638.0,298.62
639.0,298.62
640.0,298.62
641.0,298.62
642.0,298.62
643.0,298.62
644.0,298.62
645.0,298.62
646.0,298.62
647.0,298.62
648.0,299.12
649.0,299.12
650.0,299.12
651.0,299.12
652.0,299.12
653.0,299.12
654.0,299.12
655.0,299.12
656.0,299.12
657.0,299.12
658.0,299.12
659.0,299.12
660.0,299.12
661.0,299.12
662.0,299.12
663.0,299.12
664.0,299.12
665.0,299.12
666.0,299.12
667.0,299.12
668.0,299.12
669.0,299.12
670.0,299.12
671.0,299.12
672.0,299.14
673.0,299.14
674.0,299.14
675.0,299.14
676.0,299.14
677.0,299.14
678.0,299.14
679.0,299.14
680.0,299.14
681.0,299.14
682.0,299.14
683.0,299.14
684.0,299.14
685.0,299.14
686.0,299.14
687.0,299.14
688.0,299.14
689.0,299.14
690.0,299.14
691.0,299.14
692.0,299.14
693.0,299.14
694.0,299.14
695.0,299.14
696.0,299.4
697.0,299.4
698.0,299.4
699.0,299.4
700.0,299.4
701.0,299.4
702.0,299.4
703.0,299.4
704.0,299.4
705.0,299.4
706.0,299.4
707.0,299.4
708.0,299.4
709.0,299.4
710.0,299.4
711.0,299.4
712.0,299.4
713.0,299.4
714.0,299.4
715.0,299.4
716.0,299.4
717.0,299.4
718.0,299.4
719.0,299.4
720.0,299.17999999999995
721.0,299.17999999999995
722.0,299.17999999999995
723.0,299.17999999999995
724.0,299.17999999999995
725.0,299.17999999999995
726.0,299.17999999999995
727.0,299.17999999999995
728.0,299.17999999999995
729.0,299.17999999999995
730.0,299.17999999999995
731.0,299.17999999999995
732.0,299.17999999999995
733.0,299.17999999999995
734.0,299.17999999999995
735.0,299.17999999999995
736.0,299.17999999999995
737.0,299.17999999999995
738.0,299.17999999999995
739.0,299.17999999999995
740.0,299.17999999999995
741.0,299.17999999999995
742.0,299.17999999999995
743.0,299.17999999999995
744.0,299.17999999999995
745.0,299.17999999999995
746.0,299.17999999999995
747.0,299.17999999999995
748.0,299.17999999999995
749.0,299.17999999999995
750.0,299.17999999999995
751.0,299.17999999999995
752.0,299.17999999999995
753.0,299.17999999999995
754.0,299.17999999999995
755.0,299.17999999999995
756.0,299.17999999999995
757.0,299.17999999999995
758.0,299.17999999999995
759.0,299.17999999999995
760.0,299.17999999999995
761.0,299.17999999999995
762.0,299.17999999999995
763.0,299.17999999999995
764.0,299.17999999999995
765.0,299.17999999999995
766.0,299.17999999999995
767.0,299.17999999999995
768.0,299.07
769.0,299.07
770.0,299.07
771.0,299.07
772.0,299.07
773.0,299.07
774.0,299.07
775.0,299.07
776.0,299.07
777.0,299.07
778.0,299.07
779.0,299.07
780.0,299.07
781.0,299.07
782.0,299.07
783.0,299.07
784.0,299.07
785.0,299.07
786.0,299.07
787.0,299.07
788.0,299.07
789.0,299.07
790.0,299.07
791.0,299.07
792.0,298.87
793.0,298.87
794.0,298.87
795.0,298.87
796.0,298.87
797.0,298.87
798.0,298.87
799.0,298.87
800.0,298.87
801.0,298.87
802.0,298.87
803.0,298.87
804.0,298.87
805.0,298.87
806.0,298.87
807.0,298.87
808.0,298.87
809.0,298.87
810.0,298.87
811.0,298.87
812.0,298.87
813.0,298.87
814.0,298.87
815.0,298.87
816.0,299.34999999999997
817.0,299.34999999999997
818.0,299.34999999999997
819.0,299.34999999999997
820.0,299.34999999999997
821.0,299.34999999999997
822.0,299.34999999999997
823.0,299.34999999999997
824.0,299.34999999999997
825.0,299.34999999999997
826.0,299.34999999999997
827.0,299.34999999999997
828.0,299.34999999999997
829.0,299.34999999999997
830.0,299.34999999999997
831.0,299.34999999999997
832.0,299.34999999999997
833.0,299.34999999999997
834.0,299.34999999999997
835.0,299.34999999999997
836.0,299.34999999999997
837.0,299.34999999999997
838.0,299.34999999999997
839.0,299.34999999999997
840.0,299.65999999999997
841.0,299.65999999999997
842.0,299.65999999999997
843.0,299.65999999999997
844.0,299.65999999999997
845.0,299.65999999999997
846.0,299.65999999999997
847.0,299.65999999999997
848.0,299.65999999999997
849.0,299.65999999999997
850.0,299.65999999999997
851.0,299.65999999999997
852.0,299.65999999999997
853.0,299.65999999999997
854.0,299.65999999999997
855.0,299.65999999999997
856.0,299.65999999999997
857.0,299.65999999999997
858.0,299.65999999999997
859.0,299.65999999999997
860.0,299.65999999999997
861.0,299.65999999999997
862.0,299.65999999999997
863.0,299.65999999999997
864.0,299.26
865.0,299.26
866.0,299.26
867.0,299.26
868.0,299.26
869.0,299.26
870.0,299.26
871.0,299.26
872.0,299.26
873.0,299.26
874.0,299.26
875.0,299.26
876.0,299.26
877.0,299.26
878.0,299.26
879.0,299.26
880.0,299.26
881.0,299.26
882.0,299.26
883.0,299.26
884.0,299.26
885.0,299.26
886.0,299.26
887.0,299.26
888.0,297.9
889.0,297.9
890.0,297.9
891.0,297.9
892.0,297.9
893.0,297.9
894.0,297.9
895.0,297.9
896.0,297.9
897.0,297.9
898.0,297.9
899.0,297.9
900.0,297.9
901.0,297.9
902.0,297.9
903.0,297.9
904.0,297.9
905.0,297.9
906.0,297.9
907.0,297.9
908.0,297.9
909.0,297.9
910.0,297.9
911.0,297.9
912.0,297.52
913.0,297.52
914.0,297.52
915.0,297.52
916.0,297.52
917.0,297.52
918.0,297.52
919.0,297.52
920.0,297.52
921.0,297.52
922.0,297.52
923.0,297.52
924.0,297.52
925.0,297.52
926.0,297.52
927.0,297.52
928.0,297.52
929.0,297.52
930.0,297.52
931.0,297.52
932.0,297.52
933.0,297.52
934.0,297.52
935.0,297.52
936.0,297.78
937.0,297.78
938.0,297.78
939.0,297.78
940.0,297.78
941.0,297.78
942.0,297.78
943.0,297.78
944.0,297.78
945.0,297.78
946.0,297.78
947.0,297.78
948.0,297.78
949.0,297.78
950.0,297.78
951.0,297.78
952.0,297.78
953.0,297.78
954.0,297.78
955.0,297.78
956.0,297.78
957.0,297.78
958.0,297.78
959.0,297.78
960.0,298.59
961.0,298.59
962.0,298.59
963.0,298.59
964.0,298.59
965.0,298.59
966.0,298.59
967.0,298.59
968.0,298.59
969.0,298.59
970.0,298.59
971.0,298.59
972.0,298.59
973.0,298.59
974.0,298.59
975.0,298.59
976.0,298.59
977.0,298.59
978.0,298.59
979.0,298.59
980.0,298.59
981.0,298.59
982.0,298.59
983.0,298.59
984.0,298.62
985.0,298.62
986.0,298.62
987.0,298.62
988.0,298.62
989.0,298.62
990.0,298.62
991.0,298.62
992.0,298.62
993.0,298.62
994.0,298.62
995.0,298.62
996.0,298.62
997.0,298.62
998.0,298.62
999.0,298.62
1000.0,298.62
1001.0,298.62
1002.0,298.62
1003.0,298.62
1004.0,298.62
1005.0,298.62
1006.0,298.62
1007.0,298.62
1008.0,298.69
1009.0,298.69
1010.0,298.69
1011.0,298.69
1012.0,298.69
1013.0,298.69
1014.0,298.69
1015.0,298.69
1016.0,298.69
1017.0,298.69
1018.0,298.69
1019.0,298.69
1020.0,298.69
1021.0,298.69
1022.0,298.69
1023.0,298.69
1024.0,298.69
1025.0,298.69
1026.0,298.69
1027.0,298.69
1028.0,298.69
1029.0,298.69
1030.0,298.69
1031.0,298.69
1032.0,298.39
1033.0,298.39
1034.0,298.39
1035.0,298.39
1036.0,298.39
1037.0,298.39
1038.0,298.39
1039.0,298.39
1040.0,298.39
1041.0,298.39
1042.0,298.39
1043.0,298.39
1044.0,298.39
1045.0,298.39
1046.0,298.39
1047.0,298.39
1048.0,298.39
1049.0,298.39
1050.0,298.39
1051.0,298.39
1052.0,298.39
1053.0,298.39
1054.0,298.39
1055.0,298.39
1056.0,298.65999999999997
1057.0,298.65999999999997
1058.0,298.65999999999997
1059.0,298.65999999999997
1060.0,298.65999999999997
1061.0,298.65999999999997
1062.0,298.65999999999997
1063.0,298.65999999999997
1064.0,298.65999999999997
1065.0,298.65999999999997
1066.0,298.65999999999997
1067.0,298.65999999999997
1068.0,298.65999999999997
1069.0,298.65999999999997
1070.0,298.65999999999997
1071.0,298.65999999999997
1072.0,298.65999999999997
1073.0,298.65999999999997
1074.0,298.65999999999997
1075.0,298.65999999999997
1076.0,298.65999999999997
1077.0,298.65999999999997
1078.0,298.65999999999997
1079.0,298.65999999999997
1080.0,298.42999999999995
1081.0,298.42999999999995
1082.0,298.42999999999995
1083.0,298.42999999999995
1084.0,298.42999999999995
1085.0,298.42999999999995
1086.0,298.42999999999995
1087.0,298.42999999999995
1088.0,298.42999999999995
1089.0,298.42999999999995
1090.0,298.42999999999995
1091.0,298.42999999999995
1092.0,298.42999999999995
1093.0,298.42999999999995
1094.0,298.42999999999995
1095.0,298.42999999999995
1096.0,298.42999999999995
1097.0,298.42999999999995
1098.0,298.42999999999995
1099.0,298.42999999999995
1100.0,298.42999999999995
1101.0,298.42999999999995
1102.0,298.42999999999995
1103.0,298.42999999999995
1104.0,298.26
1105.0,298.26
1106.0,298.26
1107.0,298.26
1108.0,298.26
1109.0,298.26
1110.0,298.26
1111.0,298.26
1112.0,298.26
1113.0,298.26
1114.0,298.26
1115.0,298.26
1116.0,298.26
1117.0,298.26
1118.0,298.26
1119.0,298.26
1120.0,298.26
1121.0,298.26
1122.0,298.26
1123.0,298.26
1124.0,298.26
1125.0,298.26
1126.0,298.26
1127.0,298.26
1128.0,298.46
1129.0,298.46
1130.0,298.46
1131.0,298.46
1132.0,298.46
1133.0,298.46
1134.0,298.46
1135.0,298.46
1136.0,298.46
1137.0,298.46
1138.0,298.46
1139.0,298.46
1140.0,298.46
1141.0,298.46
1142.0,298.46
1143.0,298.46
1144.0,298.46
1145.0,298.46
1146.0,298.46
1147.0,298.46
1148.0,298.46
1149.0,298.46
1150.0,298.46
1151.0,298.46
1152.0,298.59
1153.0,298.59
1154.0,298.59
1155.0,298.59
1156.0,298.59
1157.0,298.59
1158.0,298.59
1159.0,298.59
1160.0,298.59
1161.0,298.59
1162.0,298.59
1163.0,298.59
1164.0,298.59
1165.0,298.59
1166.0,298.59
1167.0,298.59
1168.0,298.59
1169.0,298.59
1170.0,298.59
1171.0,298.59
1172.0,298.59
1173.0,298.59
1174.0,298.59
1175.0,298.59
1176.0,298.77
1177.0,298.77
1178.0,298.77
1179.0,298.77
1180.0,298.77
1181.0,298.77
1182.0,298.77
1183.0,298.77
1184.0,298.77
1185.0,298.77
1186.0,298.77
1187.0,298.77
1188.0,298.77
1189.0,298.77
1190.0,298.77
1191.0,298.77
1192.0,298.77
1193.0,298.77
1194.0,298.77
1195.0,298.77
1196.0,298.77
1197.0,298.77
1198.0,298.77
1199.0,298.77
1200.0,298.56
1201.0,298.56
1202.0,298.56
1203.0,298.56
1204.0,298.56
1205.0,298.56
1206.0,298.56
1207.0,298.56
1208.0,298.56
1209.0,298.56
1210.0,298.56
1211.0,298.56
1212.0,298.56
1213.0,298.56
1214.0,298.56
1215.0,298.56
1216.0,298.56
1217.0,298.56
1218.0,298.56
1219.0,298.56
1220.0,298.56
1221.0,298.56
1222.0,298.56
1223.0,298.56
1224.0,298.83
1225.0,298.83
1226.0,298.83
1227.0,298.83
1228.0,298.83
1229.0,298.83
1230.0,298.83
1231.0,298.83
1232.0,298.83
1233.0,298.83
1234.0,298.83
1235.0,298.83
1236.0,298.83
1237.0,298.83
1238.0,298.83
1239.0,298.83
1240.0,298.83
1241.0,298.83
1242.0,298.83
1243.0,298.83
1244.0,298.83
1245.0,298.83
1246.0,298.83
1247.0,298.83
1248.0,299.09
1249.0,299.09
1250.0,299.09
1251.0,299.09
1252.0,299.09
1253.0,299.09
1254.0,299.09
1255.0,299.09
1256.0,299.09
1257.0,299.09
1258.0,299.09
1259.0,299.09
1260.0,299.09
1261.0,299.09
1262.0,299.09
1263.0,299.09
1264.0,299.09
1265.0,299.09
1266.0,299.09
1267.0,299.09
1268.0,299.09
1269.0,299.09
1270.0,299.09
1271.0,299.09
1272.0,298.84
1273.0,298.84
1274.0,298.84
1275.0,298.84
1276.0,298.84
1277.0,298.84
1278.0,298.84
1279.0,298.84
1280.0,298.84
1281.0,298.84
1282.0,298.84
1283.0,298.84
1284.0,298.84
1285.0,298.84
1286.0,298.84
1287.0,298.84
1288.0,298.84
1289.0,298.84
1290.0,298.84
1291.0,298.84
1292.0,298.84
1293.0,298.84
1294.0,298.84
1295.0,298.84
1296.0,298.96999999999997
1297.0,298.96999999999997
1298.0,298.96999999999997
1299.0,298.96999999999997
1300.0,298.96999999999997
1301.0,298.96999999999997
1302.0,298.96999999999997
1303.0,298.96999999999997
1304.0,298.96999999999997
1305.0,298.96999999999997
1306.0,298.96999999999997
1307.0,298.96999999999997
1308.0,298.96999999999997
1309.0,298.96999999999997
1310.0,298.96999999999997
1311.0,298.96999999999997
1312.0,298.96999999999997
1313.0,298.96999999999997
1314.0,298.96999999999997
1315.0,298.96999999999997
1316.0,298.96999999999997
1317.0,298.96999999999997
1318.0,298.96999999999997
1319.0,298.96999999999997
1320.0,298.81
1321.0,298.81
1322.0,298.81
1323.0,298.81
1324.0,298.81
1325.0,298.81
1326.0,298.81
1327.0,298.81
1328.0,298.81
1329.0,298.81
1330.0,298.81
1331.0,298.81
1332.0,298.81
1333.0,298.81
1334.0,298.81
1335.0,298.81
1336.0,298.81
1337.0,298.81
1338.0,298.81
1339.0,298.81
1340.0,298.81
1341.0,298.81
1342.0,298.81
1343.0,298.81
1344.0,298.9
1345.0,298.9
1346.0,298.9
1347.0,298.9
1348.0,298.9
1349.0,298.9
1350.0,298.9
1351.0,298.9
1352.0,298.9
1353.0,298.9
1354.0,298.9
1355.0,298.9
1356.0,298.9
1357.0,298.9
1358.0,298.9
1359.0,298.9
1360.0,298.9
1361.0,298.9
1362.0,298.9
1363.0,298.9
1364.0,298.9
1365.0,298.9
1366.0,298.9
1367.0,298.9
1368.0,298.77
1369.0,298.77
1370.0,298.77
1371.0,298.77
1372.0,298.77
1373.0,298.77
1374.0,298.77
1375.0,298.77
1376.0,298.77
1377.0,298.77
1378.0,298.77
1379.0,298.77
1380.0,298.77
1381.0,298.77
1382.0,298.77
1383.0,298.77
1384.0,298.77
1385.0,298.77
1386.0,298.77
1387.0,298.77
1388.0,298.77
1389.0,298.77
1390.0,298.77
1391.0,298.77
1392.0,299.0
1393.0,299.0
1394.0,299.0
1395.0,299.0
1396.0,299.0
1397.0,299.0
1398.0,299.0
1399.0,299.0
1400.0,299.0
1401.0,299.0
1402.0,299.0
1403.0,299.0
1404.0,299.0
1405.0,299.0
1406.0,299.0
1407.0,299.0
1408.0,299.0
1409.0,299.0
1410.0,299.0
1411.0,299.0
1412.0,299.0
1413.0,299.0
1414.0,299.0
1415.0,299.0
1416.0,299.09
1417.0,299.09
1418.0,299.09
1419.0,299.09
1420.0,299.09
1421.0,299.09
1422.0,299.09
1423.0,299.09
1424.0,299.09
1425.0,299.09
1426.0,299.09
1427.0,299.09
1428.0,299.09
1429.0,299.09
1430.0,299.09
1431.0,299.09
1432.0,299.09
1433.0,299.09
1434.0,299.09
1435.0,299.09
1436.0,299.09
1437.0,299.09
1438.0,299.09
1439.0,299.09
1440.0,298.84
1441.0,298.84
1442.0,298.84
1443.0,298.84
1444.0,298.84
1445.0,298.84
1446.0,298.84
1447.0,298.84
1448.0,298.84
1449.0,298.84
1450.0,298.84
1451.0,298.84
1452.0,298.84
1453.0,298.84
1454.0,298.84
1455.0,298.84
1456.0,298.84
1457.0,298.84
1458.0,298.84
1459.0,298.84
1460.0,298.84
1461.0,298.84
1462.0,298.84
1463.0,298.84
1464.0,298.64
1465.0,298.64
1466.0,298.64
1467.0,298.64
1468.0,298.64
1469.0,298.64
1470.0,298.64
1471.0,298.64
1472.0,298.64
1473.0,298.64
1474.0,298.64
1475.0,298.64
1476.0,298.64
1477.0,298.64
1478.0,298.64
1479.0,298.64
1480.0,298.64
1481.0,298.64
1482.0,298.64
1483.0,298.64
1484.0,298.64
1485.0,298.64
1486.0,298.64
1487.0,298.64
1488.0,298.89
1489.0,298.89
1490.0,298.89
1491.0,298.89
1492.0,298.89
1493.0,298.89
1494.0,298.89
1495.0,298.89
1496.0,298.89
1497.0,298.89
1498.0,298.89
1499.0,298.89
1500.0,298.89
1501.0,298.89
1502.0,298.89
1503.0,298.89
1504.0,298.89
1505.0,298.89
1506.0,298.89
1507.0,298.89
1508.0,298.89
1509.0,298.89
1510.0,298.89
1511.0,298.89
1512.0,299.27
1513.0,299.27
1514.0,299.27
1515.0,299.27
1516.0,299.27
1517.0,299.27
1518.0,299.27
1519.0,299.27
1520.0,299.27
1521.0,299.27
1522.0,299.27
1523.0,299.27
1524.0,299.27
1525.0,299.27
1526.0,299.27
1527.0,299.27
1528.0,299.27
1529.0,299.27
1530.0,299.27
1531.0,299.27
1532.0,299.27
1533.0,299.27
1534.0,299.27
1535.0,299.27
1536.0,299.34
1537.0,299.34
1538.0,299.34
1539.0,299.34
1540.0,299.34
1541.0,299.34
1542.0,299.34
1543.0,299.34
1544.0,299.34
1545.0,299.34
1546.0,299.34
1547.0,299.34
1548.0,299.34
1549.0,299.34
1550.0,299.34
1551.0,299.34
1552.0,299.34
1553.0,299.34
1554.0,299.34
1555.0,299.34
1556.0,299.34
1557.0,299.34
1558.0,299.34
1559.0,299.34
1560.0,299.83
1561.0,299.83
1562.0,299.83
1563.0,299.83
1564.0,299.83
1565.0,299.83
1566.0,299.83
1567.0,299.83
1568.0,299.83
1569.0,299.83
1570.0,299.83
1571.0,299.83
1572.0,299.83
1573.0,299.83
1574.0,299.83
1575.0,299.83
1576.0,299.83
1577.0,299.83
1578.0,299.83
1579.0,299.83
1580.0,299.83
1581.0,299.83
1582.0,299.83
1583.0,299.83
1584.0,299.69
1585.0,299.69
1586.0,299.69
1587.0,299.69
1588.0,299.69
1589.0,299.69
1590.0,299.69
1591.0,299.69
1592.0,299.69
1593.0,299.69
1594.0,299.69
1595.0,299.69
